student_id,gender.male,race_ethnicity.group A,race_ethnicity.group B,race_ethnicity.group C,race_ethnicity.group D,race_ethnicity.group E,parental_level_of_education.associate's degree,parental_level_of_education.bachelor's degree,parental_level_of_education.high school,parental_level_of_education.master's degree,parental_level_of_education.some college,parental_level_of_education.some high school,lunch.standard,test_preparation_course.completed,math_score,reading_score,performance_category.Average,performance_category.Excellent,performance_category.Good,performance_category.Poor,prep_parent_edu.completed.associate's degree,prep_parent_edu.completed.bachelor's degree,prep_parent_edu.completed.high school,prep_parent_edu.completed.master's degree,prep_parent_edu.completed.some college,prep_parent_edu.completed.some high school,prep_parent_edu.none.associate's degree,prep_parent_edu.none.bachelor's degree,prep_parent_edu.none.high school,prep_parent_edu.none.master's degree,prep_parent_edu.none.some college,prep_parent_edu.none.some high school,prep_lunch.completed.free/reduced,prep_lunch.completed.standard,prep_lunch.none.free/reduced,prep_lunch.none.standard
604,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.4015674890223965,-0.8334821934053451,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
605,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1.1812243875644846,1.3582698148920516,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
606,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.5876774338444041,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
607,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.2471740490889378,1.0158085635955834,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
608,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1.720560719511464,-0.7649899431460515,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
609,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.3356178274979431,-0.35403644159028963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
610,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.5334668120713032,-0.4225286918495833,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
611,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.19197946469768387,-0.6280054426274643,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
612,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.5334668120713032,-0.6964976928867579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
613,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1.8407210028090182,1.4267620651513453,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
614,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.07181918140012963,0.5363628117805278,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
615,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0493250645155776,1.6322388159292263,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
616,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.4015674890223965,-0.08006744055311504,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
617,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-1.918409704084824,-1.655389196516869,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
618,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.445023033662298,0.6048550620398214,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
619,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1.9066706643334717,0.8103318128177024,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
620,1,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.07181918140012963,0.2623938107433532,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
621,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-2.0503090271337308,-0.5595131923681705,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
622,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.26966816597348975,-0.4225286918495833,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
623,1,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.5334668120713032,-1.244435694961107,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
624,1,1,0,0,0,0,0,0,0,0,1,0,1,1,2.2364189719557386,1.837715566707107,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
625,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.3356178274979431,-0.7649899431460515,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
626,1,0,0,0,1,0,0,0,0,0,1,0,1,1,2.2364189719557386,1.9062078169664007,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
627,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.19197946469768387,0.05691705996547226,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
628,1,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.3356178274979431,-1.449912445738988,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
629,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.1270137657913837,-0.8334821934053451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
630,0,0,0,1,0,0,0,0,0,0,0,1,1,1,-1.4567620734136504,-1.244435694961107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
631,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.06008014164877711,-0.35403644159028963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
632,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.8514760799422176,-0.6280054426274643,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
633,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-0.00586951987567626,0.33088606100264684,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
634,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.5876774338444041,1.2897775646327578,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
635,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1.1812243875644846,1.0158085635955834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
636,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.3238787877465906,0.33088606100264684,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
637,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.06008014164877711,0.7418395625584088,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
638,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.917425741466671,1.5637465656699325,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
639,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1.3131237106133913,0.46787056152123413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
640,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.6536270953688574,0.33088606100264684,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
641,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.6546110579870106,-1.1759434447018133,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
642,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.5217277723199507,1.2897775646327578,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
643,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.389828449271044,0.8103318128177024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
644,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0.5217277723199507,0.673347312299115,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
645,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.2579291262221372,-0.28554419133099596,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
646,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-0.07181918140012963,0.8103318128177024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
647,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.4675171505468499,0.05691705996547226,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
648,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.137768842924583,-0.4910209421088769,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
649,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-1.0610641042669302,-1.1074511944425198,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
650,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.19197946469768387,0.673347312299115,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
651,1,0,0,1,0,0,0,0,0,0,0,1,0,1,-0.9951144427424768,-0.9019744436646389,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
652,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.12602980317323048,0.7418395625584088,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
653,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1.2471740490889378,1.1527930641141706,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
654,0,1,0,0,0,0,1,0,0,0,0,0,1,1,-0.07181918140012963,0.05691705996547226,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
655,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.45577811079549735,0.673347312299115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
656,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.26966816597348975,-0.1485596908124087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
657,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7195767568933108,-0.1485596908124087,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
658,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.19197946469768387,-0.21705194107170234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
659,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1.5227117349381039,-0.6280054426274643,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
660,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1.5769223567112047,1.2212853143734643,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
661,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5217277723199507,0.5363628117805278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
662,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.45577811079549735,-0.21705194107170234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
663,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.7313157966446634,0.1254093102247659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
664,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.07181918140012963,-0.01157519029382139,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
665,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.917425741466671,-0.4225286918495833,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
666,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1.0610641042669302,-0.6280054426274643,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
667,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.20371850444903639,0.2623938107433532,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
668,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7195767568933108,1.084300813854877,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
669,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.45577811079549735,0.33088606100264684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
670,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0.9833754029911244,0.19390156048405954,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
671,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.00586951987567626,0.46787056152123413,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
672,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.9291647812180235,-0.8334821934053451,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
673,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.19197946469768387,0.6048550620398214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
674,0,0,0,1,0,0,1,0,0,0,0,0,1,1,-0.07181918140012963,1.0158085635955834,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
675,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.19197946469768387,0.5363628117805278,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
676,0,0,1,0,0,0,0,0,0,0,1,0,1,1,-1.0610641042669302,-0.35403644159028963,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
677,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.45577811079549735,0.6048550620398214,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
678,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.2579291262221372,0.878824063076996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
679,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.9833754029911244,0.3993783112619405,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
680,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.20371850444903639,-0.5595131923681705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
681,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.06008014164877711,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
682,1,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.4015674890223965,-0.08006744055311504,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
683,1,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.26966816597348975,-0.9704666939239325,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
684,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-2.446006996280451,-1.9978504478133372,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
685,1,0,1,0,0,0,0,0,0,0,1,0,1,1,-0.26966816597348975,-0.21705194107170234,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
686,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1.8407210028090182,2.043192317484988,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
687,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1.2471740490889378,0.3993783112619405,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
688,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.7195767568933108,0.6048550620398214,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
689,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.8632151196935701,-0.7649899431460515,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
690,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.7747713412845647,1.4267620651513453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
691,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.1270137657913837,-1.1074511944425198,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
692,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.45577811079549735,0.46787056152123413,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
693,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.00586951987567626,0.33088606100264684,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
694,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.7195767568933108,0.5363628117805278,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
695,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-1.1270137657913837,-0.4225286918495833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
696,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8514760799422176,1.3582698148920516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
697,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.5876774338444041,0.878824063076996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
698,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.4675171505468499,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
699,0,0,0,0,1,0,1,0,0,0,0,0,1,1,-0.5994164735957566,0.6048550620398214,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
700,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.00586951987567626,-0.21705194107170234,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
701,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.8514760799422176,0.8103318128177024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
702,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.5994164735957566,-0.1485596908124087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
703,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1.3790733721378445,1.0158085635955834,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
704,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.20371850444903639,-0.35403644159028963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
705,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-0.4675171505468499,-0.4225286918495833,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
706,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.26966816597348975,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
707,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.3248627503647437,-2.408803949369099,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
708,1,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.00586951987567626,-0.6964976928867579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
709,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1.5109726951867513,1.2212853143734643,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
710,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1.588661396462557,-0.5595131923681705,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
711,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1.7747713412845647,1.0158085635955834,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
712,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.917425741466671,1.084300813854877,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
713,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2.1045196489068316,2.1116845677442817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
714,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.9833754029911244,0.8103318128177024,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
715,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-0.4015674890223965,0.05691705996547226,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
716,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.6536270953688574,1.7007310661885198,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
717,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0.45577811079549735,0.6048550620398214,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
718,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1.972620325857925,1.837715566707107,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
719,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.6536270953688574,0.46787056152123413,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
720,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1.642872018235658,0.2623938107433532,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
721,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.26966816597348975,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
722,1,0,0,0,1,0,0,0,0,0,0,1,0,1,-0.7313157966446634,-0.6964976928867579,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
723,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.5217277723199507,1.4267620651513453,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
724,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-1.0610641042669302,-1.449912445738988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
725,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.2589130888402904,-1.7923736970354562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
726,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0.9833754029911244,0.33088606100264684,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
727,0,0,0,0,0,1,1,0,0,0,0,0,1,1,-0.07181918140012963,0.3993783112619405,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
728,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.12602980317323048,-1.244435694961107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
729,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.45577811079549735,1.5637465656699325,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
730,1,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.8632151196935701,-2.066342698072631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
731,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.12602980317323048,0.5363628117805278,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
732,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.7313157966446634,-1.5868969462575753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
733,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1.3790733721378445,1.3582698148920516,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
734,1,0,0,0,1,0,0,0,0,0,0,1,1,0,-0.7313157966446634,-1.5184046959982815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
735,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.8632151196935701,-0.7649899431460515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
736,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.06008014164877711,-0.8334821934053451,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
737,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1.7088216797601115,0.673347312299115,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
738,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.8632151196935701,-0.21705194107170234,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
739,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.9833754029911244,0.1254093102247659,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
740,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.3356178274979431,-0.6280054426274643,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
741,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.917425741466671,0.2623938107433532,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
742,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.918409704084824,-0.8334821934053451,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
743,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.9833754029911244,1.0158085635955834,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
744,0,0,0,1,0,0,1,0,0,0,0,0,1,1,-0.4675171505468499,0.2623938107433532,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
745,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.7313157966446634,-0.9704666939239325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
746,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.389828449271044,0.673347312299115,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
747,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.19197946469768387,0.3993783112619405,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
748,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.19197946469768387,-0.35403644159028963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
749,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.0610641042669302,-0.6280054426274643,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
750,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1.3790733721378445,1.0158085635955834,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
751,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0.3238787877465906,-0.01157519029382139,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
752,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.12602980317323048,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
753,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.8514760799422176,0.5363628117805278,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
754,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.7195767568933108,1.4267620651513453,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
755,1,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.5334668120713032,-0.9704666939239325,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
